Time (s),Pitch (deg),Velocity (m/s)
6.8417,-8.7324,-0.8421
6.8458,-8.7256,-0.8222
6.8500,-8.7239,-0.8287
6.8542,-8.7261,-0.8340
6.8583,-8.7279,-0.8395
6.8625,-8.7257,-0.8199
6.8667,-8.7291,-0.8265
6.8708,-8.7362,-0.8317
6.8750,-8.7422,-0.8371
6.8792,-8.7446,-0.8422
6.8833,-8.7400,-0.8226
6.8875,-8.7403,-0.8291
6.8917,-8.7436,-0.8344
6.8958,-8.7457,-0.8398
6.9000,-8.7437,-0.8202
6.9042,-8.7472,-0.8268
6.9083,-8.7541,-0.8321
6.9125,-8.7596,-0.8374
6.9167,-8.7611,-0.8425
6.9208,-8.7557,-0.8228
6.9250,-8.7551,-0.8293
6.9292,-8.7576,-0.8346
6.9333,-8.7587,-0.8400
6.9375,-8.7557,-0.8203
6.9417,-8.7583,-0.8270
6.9458,-8.7642,-0.8322
6.9500,-8.7686,-0.8376
6.9542,-8.7714,-0.8430
6.9583,-8.7663,-0.8228
6.9625,-8.7663,-0.8292
6.9667,-8.7687,-0.8346
6.9708,-8.7694,-0.8399
6.9750,-8.7659,-0.8201
6.9792,-8.7680,-0.8268
6.9833,-8.7695,-0.8325
6.9875,-8.7695,-0.8380
6.9917,-8.7678,-0.8435
6.9958,-8.7591,-0.8219
7.0000,-8.7555,-0.8286
7.0042,-8.7559,-0.8339
7.0083,-8.7559,-0.8393
7.0125,-8.7526,-0.8196
7.0167,-8.7524,-0.8266
7.0208,-8.7510,-0.8322
7.0250,-8.7481,-0.8376
7.0292,-8.7436,-0.8431
7.0333,-8.7337,-0.8210
7.0375,-8.7290,-0.8278
7.0417,-8.7292,-0.8331
7.0458,-8.7296,-0.8388
7.0500,-8.7275,-0.8204
7.0542,-8.7284,-0.8273
7.0583,-8.7313,-0.8322
7.0625,-8.7323,-0.8374
7.0667,-8.7299,-0.8424
7.0708,-8.7221,-0.8199
7.0750,-8.7198,-0.8267
7.0792,-8.7227,-0.8319
7.0833,-8.7259,-0.8374
7.0875,-8.7278,-0.8429
7.0917,-8.7226,-0.8228
7.0958,-8.7225,-0.8293
7.1000,-8.7258,-0.8347
7.1042,-8.7283,-0.8400
7.1083,-8.7267,-0.8205
7.1125,-8.7306,-0.8271
7.1167,-8.7382,-0.8323
7.1208,-8.7444,-0.8376
7.1250,-8.7469,-0.8427
7.1292,-8.7422,-0.8231
7.1333,-8.7423,-0.8296
7.1375,-8.7454,-0.8349
7.1417,-8.7472,-0.8403
7.1458,-8.7449,-0.8207
7.1500,-8.7481,-0.8273
7.1542,-8.7547,-0.8325
7.1583,-8.7598,-0.8378
7.1625,-8.7630,-0.8433
7.1667,-8.7584,-0.8232
7.1708,-8.7586,-0.8296
7.1750,-8.7613,-0.8350
7.1792,-8.7624,-0.8403
7.1833,-8.7593,-0.8206
7.1875,-8.7616,-0.8273
7.1917,-8.7673,-0.8325
7.1958,-8.7721,-0.8382
7.2000,-8.7754,-0.8437
7.2042,-8.7702,-0.8229
7.2083,-8.7700,-0.8294
7.2125,-8.7723,-0.8347
7.2167,-8.7727,-0.8401
7.2208,-8.7691,-0.8203
7.2250,-8.7710,-0.8269
7.2292,-8.7722,-0.8327
7.2333,-8.7720,-0.8382
7.2375,-8.7701,-0.8436
7.2417,-8.7612,-0.8220
7.2458,-8.7572,-0.8287
7.2500,-8.7573,-0.8340
7.2542,-8.7570,-0.8395
7.2583,-8.7535,-0.8198
7.2625,-8.7532,-0.8267
7.2667,-8.7517,-0.8323
7.2708,-8.7487,-0.8378
7.2750,-8.7440,-0.8433
7.2792,-8.7339,-0.8211
7.2833,-8.7291,-0.8279
7.2875,-8.7290,-0.8332
7.2917,-8.7289,-0.8390
7.2958,-8.7264,-0.8207
7.3000,-8.7290,-0.8274
7.3042,-8.7325,-0.8324
7.3083,-8.7336,-0.8375
7.3125,-8.7310,-0.8426
7.3167,-8.7231,-0.8201
7.3208,-8.7206,-0.8269
7.3250,-8.7233,-0.8321
7.3292,-8.7262,-0.8375
7.3333,-8.7279,-0.8430
7.3375,-8.7226,-0.8230
7.3417,-8.7223,-0.8295
7.3458,-8.7255,-0.8349
7.3500,-8.7279,-0.8402
7.3542,-8.7262,-0.8207
7.3583,-8.7302,-0.8273
7.3625,-8.7377,-0.8325
7.3667,-8.7440,-0.8378
7.3708,-8.7464,-0.8429
7.3750,-8.7418,-0.8232
7.3792,-8.7421,-0.8297
7.3833,-8.7453,-0.8351
7.3875,-8.7473,-0.8404
7.3917,-8.7450,-0.8208
7.3958,-8.7481,-0.8274
7.4000,-8.7546,-0.8326
7.4042,-8.7597,-0.8380
7.4083,-8.7613,-0.8432
7.4125,-8.7558,-0.8233
7.4167,-8.7551,-0.8299
7.4208,-8.7573,-0.8352
7.4250,-8.7582,-0.8406
7.4292,-8.7550,-0.8208
7.4333,-8.7572,-0.8275
7.4375,-8.7628,-0.8327
7.4417,-8.7670,-0.8384
7.4458,-8.7696,-0.8438
7.4500,-8.7641,-0.8232
7.4542,-8.7635,-0.8297
7.4583,-8.7656,-0.8350
7.4625,-8.7662,-0.8404
7.4667,-8.7627,-0.8206
7.4708,-8.7647,-0.8273
7.4750,-8.7662,-0.8331
7.4792,-8.7660,-0.8385
7.4833,-8.7643,-0.8440
7.4875,-8.7556,-0.8224
7.4917,-8.7519,-0.8291
7.4958,-8.7523,-0.8344
7.5000,-8.7522,-0.8398
7.5042,-8.7490,-0.8201
7.5083,-8.7490,-0.8271
7.5125,-8.7478,-0.8327
7.5167,-8.7451,-0.8381
7.5208,-8.7407,-0.8436
7.5250,-8.7310,-0.8214
7.5292,-8.7265,-0.8283
7.5333,-8.7267,-0.8335
7.5375,-8.7273,-0.8392
7.5417,-8.7253,-0.8204
7.5458,-8.7264,-0.8273
7.5500,-8.7276,-0.8327
7.5542,-8.7276,-0.8376
7.5583,-8.7249,-0.8427
7.5625,-8.7171,-0.8205
7.5667,-8.7149,-0.8273
7.5708,-8.7180,-0.8325
7.5750,-8.7211,-0.8380
7.5792,-8.7212,-0.8240
7.5833,-8.7271,-0.8227
7.5875,-8.7358,-0.8286
7.5917,-8.7436,-0.8342
7.5958,-8.7497,-0.8396
7.6000,-8.7479,-0.8245
7.6042,-8.7519,-0.8286
7.6083,-8.7563,-0.8313
7.6125,-8.7594,-0.8366
7.6167,-8.7594,-0.8417
7.6208,-8.7530,-0.8229
7.6250,-8.7503,-0.8295
7.6292,-8.7482,-0.8349
7.6333,-8.7446,-0.8402
7.6375,-8.7380,-0.8200
7.6417,-8.7357,-0.8269
7.6458,-8.7350,-0.8322
7.6500,-8.7333,-0.8375
7.6542,-8.7302,-0.8430
7.6583,-8.7219,-0.8223
7.6625,-8.7187,-0.8290
7.6667,-8.7201,-0.8343
7.6708,-8.7217,-0.8397
7.6750,-8.7201,-0.8201
7.6792,-8.7246,-0.8267
7.6833,-8.7312,-0.8321
7.6875,-8.7368,-0.8377
7.6917,-8.7408,-0.8431
7.6958,-8.7369,-0.8220
7.7000,-8.7385,-0.8285
7.7042,-8.7431,-0.8338
7.7083,-8.7461,-0.8391
7.7125,-8.7452,-0.8194
7.7167,-8.7490,-0.8261
7.7208,-8.7520,-0.8318
7.7250,-8.7534,-0.8372
7.7292,-8.7531,-0.8427
7.7333,-8.7458,-0.8207
7.7375,-8.7438,-0.8273
7.7417,-8.7459,-0.8326
7.7458,-8.7474,-0.8381
7.7500,-8.7457,-0.8201
7.7542,-8.7468,-0.8269
7.7583,-8.7499,-0.8319
7.7625,-8.7508,-0.8370
7.7667,-8.7480,-0.8419
7.7708,-8.7395,-0.8195
7.7750,-8.7363,-0.8263
7.7792,-8.7382,-0.8315
7.7833,-8.7402,-0.8370
7.7875,-8.7408,-0.8425
7.7917,-8.7344,-0.8225
7.7958,-8.7330,-0.8290
7.8000,-8.7351,-0.8344
7.8042,-8.7365,-0.8398
7.8083,-8.7339,-0.8202
7.8125,-8.7369,-0.8268
7.8167,-8.7435,-0.8320
7.8208,-8.7490,-0.8374
7.8250,-8.7508,-0.8425
7.8292,-8.7456,-0.8228
7.8333,-8.7453,-0.8293
7.8375,-8.7480,-0.8347
7.8417,-8.7496,-0.8401
7.8458,-8.7470,-0.8204
7.8500,-8.7499,-0.8271
7.8542,-8.7562,-0.8323
7.8583,-8.7611,-0.8376
7.8625,-8.7630,-0.8428
7.8667,-8.7578,-0.8231
7.8708,-8.7574,-0.8296
7.8750,-8.7598,-0.8349
7.8792,-8.7608,-0.8403
7.8833,-8.7576,-0.8205
7.8875,-8.7599,-0.8272
7.8917,-8.7655,-0.8324
7.8958,-8.7698,-0.8380
7.9000,-8.7724,-0.8434
7.9042,-8.7669,-0.8229
7.9083,-8.7665,-0.8294
7.9125,-8.7686,-0.8347
7.9167,-8.7691,-0.8401
7.9208,-8.7655,-0.8203
7.9250,-8.7675,-0.8270
7.9292,-8.7689,-0.8327
7.9333,-8.7688,-0.8382
7.9375,-8.7670,-0.8437
7.9417,-8.7583,-0.8221
7.9458,-8.7545,-0.8288
7.9500,-8.7548,-0.8341
7.9542,-8.7547,-0.8395
7.9583,-8.7515,-0.8198
7.9625,-8.7514,-0.8268
7.9667,-8.7502,-0.8324
7.9708,-8.7474,-0.8378
7.9750,-8.7430,-0.8433
7.9792,-8.7332,-0.8211
7.9833,-8.7285,-0.8279
7.9875,-8.7288,-0.8332
7.9917,-8.7294,-0.8389
7.9958,-8.7274,-0.8201
8.0000,-8.7284,-0.8270
8.0042,-8.7302,-0.8323
8.0083,-8.7305,-0.8372
8.0125,-8.7279,-0.8423
8.0167,-8.7202,-0.8201
8.0208,-8.7180,-0.8269
8.0250,-8.7212,-0.8321
8.0292,-8.7243,-0.8378
8.0333,-8.7260,-0.8432
8.0375,-8.7204,-0.8229
8.0417,-8.7199,-0.8294
8.0458,-8.7229,-0.8347
8.0500,-8.7253,-0.8401
8.0542,-8.7237,-0.8206
8.0583,-8.7277,-0.8272
8.0625,-8.7353,-0.8324
8.0667,-8.7417,-0.8377
8.0708,-8.7443,-0.8428
8.0750,-8.7398,-0.8232
8.0792,-8.7403,-0.8297
8.0833,-8.7436,-0.8350
8.0875,-8.7457,-0.8404
8.0917,-8.7436,-0.8207
8.0958,-8.7469,-0.8273
8.1000,-8.7536,-0.8326
8.1042,-8.7589,-0.8379
8.1083,-8.7610,-0.8432
8.1125,-8.7559,-0.8232
8.1167,-8.7557,-0.8297
8.1208,-8.7582,-0.8351
8.1250,-8.7594,-0.8404
8.1292,-8.7564,-0.8207
8.1333,-8.7589,-0.8273
8.1375,-8.7648,-0.8326
8.1417,-8.7699,-0.8383
8.1458,-8.7734,-0.8437
8.1500,-8.7684,-0.8229
8.1542,-8.7683,-0.8294
8.1583,-8.7706,-0.8347
8.1625,-8.7712,-0.8401
8.1667,-8.7677,-0.8203
8.1708,-8.7699,-0.8270
8.1750,-8.7714,-0.8328
8.1792,-8.7714,-0.8383
8.1833,-8.7697,-0.8437
8.1875,-8.7609,-0.8220
8.1917,-8.7571,-0.8287
8.1958,-8.7573,-0.8340
8.2000,-8.7569,-0.8395
8.2042,-8.7535,-0.8198
8.2083,-8.7531,-0.8268
8.2125,-8.7516,-0.8324
8.2167,-8.7486,-0.8379
8.2208,-8.7439,-0.8433
8.2250,-8.7339,-0.8211
8.2292,-8.7290,-0.8280
8.2333,-8.7290,-0.8332
8.2375,-8.7285,-0.8390
8.2417,-8.7257,-0.8204
8.2458,-8.7259,-0.8273
8.2500,-8.7281,-0.8323
8.2542,-8.7285,-0.8375
8.2583,-8.7256,-0.8425
8.2625,-8.7177,-0.8201
8.2667,-8.7153,-0.8269
8.2708,-8.7183,-0.8321
8.2750,-8.7215,-0.8377
8.2792,-8.7233,-0.8432
8.2833,-8.7179,-0.8228
8.2875,-8.7177,-0.8294
8.2917,-8.7212,-0.8347
8.2958,-8.7240,-0.8401
8.3000,-8.7227,-0.8205
8.3042,-8.7270,-0.8271
8.3083,-8.7349,-0.8323
8.3125,-8.7415,-0.8376
8.3167,-8.7442,-0.8427
8.3208,-8.7400,-0.8231
8.3250,-8.7407,-0.8296
8.3292,-8.7443,-0.8349
8.3333,-8.7466,-0.8403
8.3375,-8.7445,-0.8206
8.3417,-8.7480,-0.8272
8.3458,-8.7547,-0.8324
8.3500,-8.7599,-0.8377
8.3542,-8.7623,-0.8430
8.3583,-8.7573,-0.8231
8.3625,-8.7572,-0.8296
8.3667,-8.7598,-0.8350
8.3708,-8.7609,-0.8403
8.3750,-8.7579,-0.8206
8.3792,-8.7603,-0.8273
8.3833,-8.7660,-0.8325
8.3875,-8.7710,-0.8382
8.3917,-8.7745,-0.8437
8.3958,-8.7693,-0.8229
8.4000,-8.7691,-0.8293
8.4042,-8.7714,-0.8347
8.4083,-8.7718,-0.8400
8.4125,-8.7682,-0.8203
8.4167,-8.7690,-0.8270
8.4208,-8.7690,-0.8327
8.4250,-8.7674,-0.8382
8.4292,-8.7642,-0.8437
8.4333,-8.7545,-0.8218
8.4375,-8.7497,-0.8286
8.4417,-8.7495,-0.8339
8.4458,-8.7491,-0.8393
8.4500,-8.7459,-0.8196
8.4542,-8.7459,-0.8266
8.4583,-8.7447,-0.8322
8.4625,-8.7420,-0.8377
8.4667,-8.7377,-0.8431
8.4708,-8.7282,-0.8210
8.4750,-8.7240,-0.8278
8.4792,-8.7249,-0.8331
8.4833,-8.7253,-0.8389
8.4875,-8.7231,-0.8205
8.4917,-8.7258,-0.8272
8.4958,-8.7295,-0.8322
8.5000,-8.7307,-0.8373
8.5042,-8.7286,-0.8423
8.5083,-8.7211,-0.8198
8.5125,-8.7192,-0.8266
8.5167,-8.7227,-0.8318
8.5208,-8.7260,-0.8376
8.5250,-8.7279,-0.8430
8.5292,-8.7225,-0.8225
8.5333,-8.7222,-0.8290
8.5375,-8.7254,-0.8343
8.5417,-8.7280,-0.8397
8.5458,-8.7265,-0.8201
8.5500,-8.7307,-0.8267
8.5542,-8.7384,-0.8319
8.5583,-8.7448,-0.8372
8.5625,-8.7474,-0.8423
8.5667,-8.7430,-0.8227
8.5708,-8.7436,-0.8292
8.5750,-8.7472,-0.8345
8.5792,-8.7494,-0.8399
8.5833,-8.7474,-0.8202
8.5875,-8.7509,-0.8268
8.5917,-8.7577,-0.8320
8.5958,-8.7630,-0.8373
8.6000,-8.7666,-0.8427
8.6042,-8.7622,-0.8226
8.6083,-8.7628,-0.8291
8.6125,-8.7658,-0.8344
8.6167,-8.7669,-0.8397
8.6208,-8.7639,-0.8200
8.6250,-8.7664,-0.8267
8.6292,-8.7715,-0.8320
8.6333,-8.7755,-0.8376
8.6375,-8.7780,-0.8431
8.6417,-8.7720,-0.8221
8.6458,-8.7711,-0.8286
8.6500,-8.7728,-0.8339
8.6542,-8.7729,-0.8393
8.6583,-8.7691,-0.8196
8.6625,-8.7683,-0.8265
8.6667,-8.7664,-0.8321
8.6708,-8.7629,-0.8376
8.6750,-8.7578,-0.8431
8.6792,-8.7470,-0.8210
8.6833,-8.7413,-0.8278
8.6875,-8.7402,-0.8331
8.6917,-8.7395,-0.8387
8.6958,-8.7364,-0.8196
8.7000,-8.7364,-0.8265
8.7042,-8.7352,-0.8321
8.7083,-8.7326,-0.8376
8.7125,-8.7278,-0.8425
8.7167,-8.7184,-0.8201
8.7208,-8.7145,-0.8269
8.7250,-8.7157,-0.8322
8.7292,-8.7173,-0.8377
8.7333,-8.7169,-0.8203
8.7375,-8.7246,-0.8265
8.7417,-8.7328,-0.8316
8.7458,-8.7375,-0.8366
8.7500,-8.7378,-0.8415
8.7542,-8.7319,-0.8190
8.7583,-8.7318,-0.8257
8.7625,-8.7363,-0.8309
8.7667,-8.7402,-0.8367
8.7708,-8.7426,-0.8421
8.7750,-8.7372,-0.8214
8.7792,-8.7372,-0.8279
8.7833,-8.7404,-0.8332
8.7875,-8.7426,-0.8386
8.7917,-8.7406,-0.8189
8.7958,-8.7444,-0.8255
8.8000,-8.7516,-0.8308
8.8042,-8.7573,-0.8360
8.8083,-8.7613,-0.8415
8.8125,-8.7574,-0.8214
8.8167,-8.7588,-0.8278
8.8208,-8.7625,-0.8332
8.8250,-8.7644,-0.8385
8.8292,-8.7620,-0.8187
8.8333,-8.7653,-0.8253
8.8375,-8.7718,-0.8306
8.8417,-8.7774,-0.8363
8.8458,-8.7814,-0.8417
8.8500,-8.7766,-0.8209
8.8542,-8.7772,-0.8273
8.8583,-8.7798,-0.8326
8.8625,-8.7805,-0.8379
8.8667,-8.7770,-0.8182
8.8708,-8.7765,-0.8251
8.8750,-8.7748,-0.8307
8.8792,-8.7716,-0.8362
8.8833,-8.7668,-0.8417
8.8875,-8.7560,-0.8195
8.8917,-8.7505,-0.8263
8.8958,-8.7498,-0.8316
8.9000,-8.7492,-0.8372
8.9042,-8.7459,-0.8187
8.9083,-8.7456,-0.8257
8.9125,-8.7479,-0.8308
8.9167,-8.7483,-0.8358
8.9208,-8.7454,-0.8409
8.9250,-8.7371,-0.8186
8.9292,-8.7344,-0.8254
8.9333,-8.7368,-0.8306
8.9375,-8.7391,-0.8363
8.9417,-8.7400,-0.8418
8.9458,-8.7335,-0.8214
8.9500,-8.7322,-0.8279
8.9542,-8.7344,-0.8332
8.9583,-8.7360,-0.8386
8.9625,-8.7336,-0.8191
8.9667,-8.7370,-0.8257
8.9708,-8.7440,-0.8309
8.9750,-8.7498,-0.8362
8.9792,-8.7519,-0.8414
8.9833,-8.7470,-0.8217
8.9875,-8.7471,-0.8282
8.9917,-8.7502,-0.8335
8.9958,-8.7520,-0.8389
9.0000,-8.7496,-0.8193
9.0042,-8.7529,-0.8259
9.0083,-8.7596,-0.8311
9.0125,-8.7647,-0.8364
9.0167,-8.7682,-0.8419
9.0208,-8.7637,-0.8217
9.0250,-8.7645,-0.8282
9.0292,-8.7676,-0.8335
9.0333,-8.7690,-0.8389
9.0375,-8.7660,-0.8191
9.0417,-8.7688,-0.8257
9.0458,-8.7748,-0.8309
9.0500,-8.7799,-0.8367
9.0542,-8.7835,-0.8421
9.0583,-8.7783,-0.8213
9.0625,-8.7784,-0.8277
9.0667,-8.7806,-0.8331
9.0708,-8.7809,-0.8384
9.0750,-8.7772,-0.8186
9.0792,-8.7764,-0.8256
9.0833,-8.7745,-0.8312
9.0875,-8.7710,-0.8367
9.0917,-8.7659,-0.8421
9.0958,-8.7549,-0.8200
9.1000,-8.7490,-0.8268
9.1042,-8.7479,-0.8321
9.1083,-8.7469,-0.8377
9.1125,-8.7435,-0.8196
9.1167,-8.7448,-0.8263
9.1208,-8.7470,-0.8314
9.1250,-8.7468,-0.8365
9.1292,-8.7432,-0.8416
9.1333,-8.7341,-0.8191
9.1375,-8.7305,-0.8259
9.1417,-8.7321,-0.8312
9.1458,-8.7341,-0.8366
9.1500,-8.7348,-0.8421
9.1542,-8.7286,-0.8221
9.1583,-8.7275,-0.8287
9.1625,-8.7301,-0.8340
9.1667,-8.7319,-0.8394
9.1708,-8.7298,-0.8198
9.1750,-8.7333,-0.8264
9.1792,-8.7406,-0.8317
9.1833,-8.7466,-0.8370
9.1875,-8.7489,-0.8421
9.1917,-8.7441,-0.8224
9.1958,-8.7443,-0.8289
9.2000,-8.7475,-0.8343
9.2042,-8.7494,-0.8396
9.2083,-8.7471,-0.8200
9.2125,-8.7503,-0.8266
9.2167,-8.7569,-0.8318
9.2208,-8.7620,-0.8371
9.2250,-8.7636,-0.8423
9.2292,-8.7582,-0.8226
9.2333,-8.7577,-0.8291
9.2375,-8.7601,-0.8344
9.2417,-8.7610,-0.8398
9.2458,-8.7579,-0.8201
9.2500,-8.7602,-0.8267
9.2542,-8.7659,-0.8320
9.2583,-8.7709,-0.8377
9.2625,-8.7743,-0.8431
9.2667,-8.7692,-0.8224
9.2708,-8.7692,-0.8289
9.2750,-8.7715,-0.8342
9.2792,-8.7722,-0.8395
9.2833,-8.7686,-0.8198
9.2875,-8.7708,-0.8264
9.2917,-8.7723,-0.8322
9.2958,-8.7723,-0.8377
9.3000,-8.7707,-0.8431
9.3042,-8.7620,-0.8215
9.3083,-8.7583,-0.8282
9.3125,-8.7587,-0.8335
9.3167,-8.7585,-0.8389
9.3208,-8.7551,-0.8194
9.3250,-8.7548,-0.8264
9.3292,-8.7534,-0.8320
9.3333,-8.7504,-0.8375
9.3375,-8.7458,-0.8429
9.3417,-8.7356,-0.8203
9.3458,-8.7307,-0.8272
9.3500,-8.7306,-0.8324
9.3542,-8.7311,-0.8379
9.3583,-8.7292,-0.8202
9.3625,-8.7339,-0.8266
9.3667,-8.7392,-0.8316
9.3708,-8.7417,-0.8367
9.3750,-8.7405,-0.8418
9.3792,-8.7335,-0.8194
9.3833,-8.7321,-0.8262
9.3875,-8.7356,-0.8314
9.3917,-8.7385,-0.8372
9.3958,-8.7399,-0.8427
9.4000,-8.7337,-0.8220
9.4042,-8.7326,-0.8285
9.4083,-8.7350,-0.8338
9.4125,-8.7366,-0.8392
9.4167,-8.7343,-0.8197
9.4208,-8.7377,-0.8263
9.4250,-8.7447,-0.8315
9.4292,-8.7505,-0.8368
9.4333,-8.7533,-0.8420
9.4375,-8.7488,-0.8223
9.4417,-8.7494,-0.8287
9.4458,-8.7526,-0.8341
9.4500,-8.7544,-0.8394
9.4542,-8.7520,-0.8197
9.4583,-8.7552,-0.8264
9.4625,-8.7617,-0.8316
9.4667,-8.7666,-0.8369
9.4708,-8.7698,-0.8423
9.4750,-8.7651,-0.8222
9.4792,-8.7656,-0.8287
9.4833,-8.7685,-0.8340
9.4875,-8.7695,-0.8393
9.4917,-8.7664,-0.8195
9.4958,-8.7689,-0.8262
9.5000,-8.7729,-0.8316
9.5042,-8.7759,-0.8372
9.5083,-8.7773,-0.8427
9.5125,-8.7706,-0.8215
9.5167,-8.7690,-0.8281
9.5208,-8.7705,-0.8334
9.5250,-8.7705,-0.8387
9.5292,-8.7670,-0.8190
9.5333,-8.7664,-0.8260
9.5375,-8.7647,-0.8316
9.5417,-8.7614,-0.8371
9.5458,-8.7565,-0.8425
9.5500,-8.7459,-0.8204
9.5542,-8.7404,-0.8272
9.5583,-8.7398,-0.8325
9.5625,-8.7393,-0.8382
9.5667,-8.7362,-0.8199
9.5708,-8.7367,-0.8268
9.5750,-8.7396,-0.8316
9.5792,-8.7406,-0.8368
9.5833,-8.7381,-0.8419
9.5875,-8.7301,-0.8195
9.5917,-8.7275,-0.8262
9.5958,-8.7302,-0.8315
9.6000,-8.7328,-0.8369
9.6042,-8.7341,-0.8424
9.6083,-8.7282,-0.8224
9.6125,-8.7275,-0.8289
9.6167,-8.7303,-0.8342
9.6208,-8.7323,-0.8396
9.6250,-8.7302,-0.8200
9.6292,-8.7338,-0.8267
9.6333,-8.7411,-0.8319
9.6375,-8.7471,-0.8372
9.6417,-8.7493,-0.8423
9.6458,-8.7445,-0.8226
9.6500,-8.7446,-0.8291
9.6542,-8.7477,-0.8345
9.6583,-8.7496,-0.8398
9.6625,-8.7472,-0.8202
9.6667,-8.7503,-0.8268
9.6708,-8.7569,-0.8320
9.6750,-8.7619,-0.8374
9.6792,-8.7641,-0.8426
9.6833,-8.7590,-0.8228
9.6875,-8.7588,-0.8293
9.6917,-8.7614,-0.8346
9.6958,-8.7624,-0.8400
9.7000,-8.7593,-0.8202
9.7042,-8.7616,-0.8269
9.7083,-8.7673,-0.8321
9.7125,-8.7722,-0.8378
9.7167,-8.7755,-0.8433
9.7208,-8.7703,-0.8225
9.7250,-8.7702,-0.8290
9.7292,-8.7725,-0.8343
9.7333,-8.7731,-0.8397
9.7375,-8.7695,-0.8199
9.7417,-8.5279,-0.3611
9.7458,-8.4532,-0.4065
9.7500,-8.5031,-0.4755
9.7542,-8.5039,-0.4508
9.7583,-8.4837,-0.4373
9.7625,-8.4848,-0.4185
9.7667,-8.6456,-0.4613
9.7708,-8.7887,-0.4386
9.7750,-9.0452,-0.4519
9.7792,-9.2735,-0.4253
9.7833,-9.5814,-0.4168
9.7875,-9.9424,-0.2649
9.7917,-10.3128,-0.0881
9.7958,-10.7139,-0.0362
9.8000,-10.9495,0.1565
9.8042,-11.1753,0.2252
9.8083,-11.1843,0.4379
9.8125,-11.0002,0.7620
9.8167,-10.5599,0.9813
9.8208,-9.6070,1.5071
9.8250,-8.6924,1.3362
9.8292,-7.2091,1.8641
9.8333,-5.1389,2.3562
9.8375,-1.8005,3.3768
9.8417,2.3234,3.7687
9.8458,7.4838,4.3049
9.8500,12.0740,3.0899
9.8542,17.9481,3.6710
9.8583,24.5576,3.4468
9.8625,31.1994,2.4334
9.8667,37.0866,-0.3391
9.8708,42.1197,-2.4690
